ISBN,Book-Rating,Total-Reviewers
051512317X,8.033333333333333,30
0515123447,7.5,14
0515123471,7.25,16
0515124206,7.533333333333333,15
0515124214,7.448275862068965,29
0515124621,7.473684210526316,19
051512463X,7.125,16
0515124893,7.217391304347826,23
0515125490,7.636363636363637,11
0515125628,8.0,21
051512608X,6.882352941176471,34
0515126098,7.384615384615385,13
0515126489,6.9,20
0515126772,7.968253968253968,63
0515127221,8.153846153846153,26
0515127396,7.038461538461538,26
0515127485,7.2,15
0515127833,7.527777777777778,36
0515128015,7.8,15
0515128546,7.868852459016393,61
0515128554,7.876923076923077,65
0515128600,6.857142857142857,14
0515128821,7.277777777777778,18
0515129224,7.363636363636363,11
0515129933,7.368421052631579,19
0515129941,6.619047619047619,21
0515130044,7.483870967741935,31
0515130125,8.454545454545455,11
0515130389,7.344262295081967,61
0515130923,7.875,16
0515130966,7.03030303030303,33
0515131083,8.166666666666666,24
0515131091,8.066666666666666,15
0515131210,7.157894736842105,19
0515131229,8.038095238095238,105
0515131741,7.25,12
051513175X,8.0,15
0515132020,7.921052631578948,76
0515132136,7.111111111111111,27
0515132187,7.25,60
051513225X,7.0,19
0515132268,6.870967741935484,31
051513239X,6.647058823529412,17
051513287X,7.921348314606742,89
051513290X,6.571428571428571,14
051513306X,7.5625,16
0515133302,6.85,40
0515133310,7.642857142857143,14
0515133418,6.777777777777778,18
0515133639,7.958333333333333,24
0515133876,7.958333333333333,24
0515133973,7.846153846153846,52
0515134279,8.068965517241379,29
0515134368,5.947368421052632,19
0515134384,6.9655172413793105,29
0515134449,8.142857142857142,14
0515134457,8.285714285714286,14
0515134465,8.6,15
0515134473,8.454545454545455,11
0515134481,8.933333333333334,15
051513449X,8.476190476190476,21
0515134503,8.166666666666666,12
051513452X,8.666666666666666,12
0515135062,7.901639344262295,61
0515135216,8.066666666666666,15
0515135739,7.7631578947368425,38
0515135828,8.0,12
051513595X,6.666666666666667,12
0515136263,7.7894736842105265,19
051513628X,8.1,50
0515136379,7.94,50
0515136530,8.509803921568627,51
0515136557,6.947368421052632,19
0515137111,7.884615384615385,26
0517122707,8.3125,32
0517149257,9.045454545454545,22
0517542099,8.166666666666666,12
0517556278,7.809523809523809,21
0517577402,7.384615384615385,13
0517580497,7.619047619047619,21
0517595753,7.0,15
0517693119,9.375,16
0517703963,7.705882352941177,17
051770739X,7.333333333333333,12
0517707918,7.75,12
0525244581,7.75,12
0525934251,8.333333333333334,18
0525934960,7.266666666666667,15
0525941673,7.052631578947368,19
0525941908,7.147058823529412,34
0525942238,8.0,11
0525945121,7.666666666666667,15
0525945210,8.6,20
052594527X,8.424242424242424,33
0525945636,7.421052631578948,19
0525945725,7.363636363636363,22
0525945814,7.666666666666667,18
0525945938,7.619047619047619,21
0525946233,7.576923076923077,26
0525946284,8.8,15
0525946829,7.6923076923076925,39
0525947299,8.454545454545455,33
0525947647,8.615384615384615,65
0525947671,7.6923076923076925,13
0525947914,7.857142857142857,14
0552124753,7.898550724637682,69
0552128481,7.764705882352941,34
0552131059,7.825,40
0552131067,8.36,50
0552131075,7.466666666666667,30
0552134600,8.266666666666667,15
0552134619,7.48,25
0552134627,7.846153846153846,26
0552134635,7.526315789473684,19
0552134643,8.28,25
0552134651,8.0,29
0552137030,8.830188679245284,53
0552138916,8.052631578947368,19
0552140287,8.285714285714286,21
0552140295,7.962962962962963,27
0552142352,8.0,18
0552142379,8.25,20
0552143774,6.95,40
0552145424,8.0,29
055214598X,7.933333333333334,15
0552146145,7.75,16
0552146153,7.705882352941177,17
0552146161,7.571428571428571,14
0552146986,7.533333333333333,15
0552147680,8.041666666666666,24
0552148407,8.307692307692308,13
0552148776,7.3076923076923075,13
0552148997,8.941176470588236,17
0552149020,7.454545454545454,11
0552149519,8.352941176470589,17
0552150738,7.636363636363637,11
0552525952,8.25,16
0552526495,8.125,16
0552546933,8.647058823529411,17
0552991260,7.636363636363637,11
0552996009,7.666666666666667,48
0552996181,7.5,36
055299734X,6.7272727272727275,11
0552998001,7.5588235294117645,34
0552998486,8.037735849056604,53
0552998834,8.357142857142858,14
0552998877,7.181818181818182,11
0552998931,8.142857142857142,14
0552999458,7.172413793103448,29
0552999954,7.318181818181818,22
0553076256,7.3125,16
0553096060,7.222222222222222,27
0553096834,7.4375,16
0553099558,7.0,25
055309999X,7.2727272727272725,11
0553106333,7.916666666666667,12
0553106341,7.714285714285714,14
0553106643,7.695652173913044,23
0553106651,7.388888888888889,18
055310666X,8.0,15
0553107240,7.928571428571429,14
0553107305,8.4375,16
0553109200,6.818181818181818,11
0553109588,7.8125,16
0553110845,8.090909090909092,11
055314300X,6.9411764705882355,17
0553148001,8.95,20
0553153277,8.76923076923077,13
0553205587,9.083333333333334,12
0553208845,8.5,52
0553209671,8.636363636363637,11
0553210092,7.564102564102564,39
0553210793,8.3,30
0553210823,8.25,12
0553211285,8.833333333333334,12
0553211404,8.642857142857142,42
0553211668,8.1875,16
0553211757,8.583333333333334,12
0553212451,7.607142857142857,28
0553212478,7.785714285714286,28
0553212583,8.03448275862069,29
0553212621,8.0,17
0553212710,8.357142857142858,14
0553212737,8.857142857142858,14
0553212923,8.363636363636363,11
0553213105,8.428571428571429,42
055321313X,8.90566037735849,53
0553213148,8.956521739130435,46
0553213156,9.1875,16
0553213164,8.818181818181818,22
0553213172,8.833333333333334,24
0553213180,8.636363636363637,22
055321330X,7.461538461538462,26
0553213377,8.333333333333334,12
0553213415,7.833333333333333,12
0553213423,8.142857142857142,14
0553213504,8.545454545454545,11
0553213695,7.933333333333334,30
0553227750,8.181818181818182,11
0553230212,7.230769230769231,13
055323370X,8.692307692307692,13
0553234811,7.708333333333333,24
0553246895,8.25,12
0553250256,7.75,16
0553250426,8.213483146067416,89
0553250515,5.545454545454546,11
0553250531,8.1,70
0553251481,8.823529411764707,17
0553255762,8.11111111111111,18
0553256696,9.0625,16
0553258001,8.236842105263158,38
0553258478,8.5,12
0553258524,8.235294117647058,17
0553258540,8.636363636363637,11
0553260111,7.5675675675675675,74
0553260960,7.545454545454546,22
0553262505,7.714285714285714,35
0553262645,7.75,12
0553263218,7.3125,16
0553263226,7.518518518518518,27
055326351X,7.6923076923076925,13
0553264079,6.5,16
0553264613,7.090909090909091,11
0553265741,7.588235294117647,34
055326611X,8.058823529411764,17
0553266578,7.181818181818182,11
0553268449,8.068965517241379,29
0553268880,7.881578947368421,76
0553268929,7.823529411764706,17
0553268937,7.857142857142857,21
0553268945,7.454545454545454,11
0553269216,8.0,16
0553269224,8.8,15
0553269631,8.266666666666667,15
0553269828,7.357142857142857,14
0553270931,8.545454545454545,11
0553271636,7.733333333333333,60
0553272535,8.532608695652174,92
0553272586,8.25,16
0553272616,7.25,12
0553272837,7.103448275862069,29
0553273299,6.7272727272727275,11
0553273914,8.246153846153845,65
055327418X,8.181818181818182,11
0553274295,8.666666666666666,57
0553274325,9.391304347826088,23
055327449X,8.357142857142858,14
0553274503,8.217391304347826,46
0553275100,6.153846153846154,13
0553275852,8.0,11
0553275976,7.232142857142857,56
0553277243,7.7,20
0553277472,7.653333333333333,75
0553277537,8.571428571428571,28
0553278002,6.923076923076923,13
0553278029,7.826086956521739,23
0553278118,7.076923076923077,13
0553278223,8.6,30
055327824X,8.333333333333334,12
0553278274,7.851851851851852,27
0553278355,8.0,31
0553278398,8.357142857142858,14
0553278592,7.782608695652174,23
0553278746,7.913043478260869,23
055327886X,7.7727272727272725,22
0553279378,8.073529411764707,68
0553279556,8.0,54
0553279912,7.637254901960785,102
0553280147,6.5625,16
0553280341,7.843373493975903,83
0553280368,8.296296296296296,54
0553280414,7.333333333333333,54
0553280511,9.0,12
0553280589,8.16,25
0553280643,8.61111111111111,18
0553280945,8.030303030303031,33
0553281747,7.9,20
0553281798,7.333333333333333,12
0553282476,7.555555555555555,27
0553283685,8.206896551724139,29
0553284118,8.117647058823529,17
0553284363,7.7368421052631575,19
0553284789,7.903846153846154,52
0553285343,6.6,15
0553285785,8.0,14
0553285920,7.571428571428571,21
0553286587,8.071428571428571,14
0553287303,7.083333333333333,12
0553287346,7.428571428571429,21
0553287532,7.375,16
0553287737,7.791666666666667,24
0553287893,8.7,20
0553288202,7.615384615384615,13
0553288342,7.083333333333333,12
0553289411,7.531914893617022,47
055328942X,7.230769230769231,26
0553289691,7.743589743589744,39
055329024X,8.444444444444445,18
0553290789,7.882352941176471,17
055329170X,7.777777777777778,18
0553291955,8.23076923076923,13
0553292722,6.930232558139535,43
055329315X,8.125,16
0553293257,7.916666666666667,12
0553293354,8.04,25
0553293362,8.538461538461538,13
0553293761,6.5,14
0553294385,8.037037037037036,27
055329461X,6.5625,16
0553294903,7.7272727272727275,22
0553295276,7.333333333333333,15
0553295608,8.0,12
0553295772,7.185185185185185,27
0553295977,7.923076923076923,26
0553296124,8.0,15
0553296981,8.7012987012987,77
0553297260,7.928571428571429,14
0553297988,7.266666666666667,15
055329802X,6.214285714285714,14
0553298178,7.818181818181818,11
0553299506,7.333333333333333,21
0553346687,8.0,12
0553347756,7.818181818181818,11
0553348973,7.416666666666667,24
0553348981,8.67741935483871,31
0553349481,7.166666666666667,18
055334949X,7.3125,16
0553351397,8.736842105263158,19
0553373803,8.5625,16
0553375407,8.457446808510639,94
0553377868,8.258064516129032,31
0553377876,6.769230769230769,26
0553377884,8.375,24
0553379011,7.764705882352941,17
0553379267,8.5,12
055337933X,8.291666666666666,24
0553379615,8.38888888888889,18
0553379658,8.416666666666666,12
0553380095,7.4324324324324325,37
0553380168,8.545454545454545,11
0553380958,8.095238095238095,21
0553382179,8.8,20
0553382411,6.714285714285714,14
0553560204,7.2727272727272725,11
0553560247,7.666666666666667,36
0553560271,7.333333333333333,12
0553560441,6.785714285714286,14
0553560468,7.181818181818182,11
0553560719,7.470588235294118,17
0553560735,7.689655172413793,29
0553561278,7.785714285714286,14
0553561537,8.181818181818182,11
055356160X,7.8108108108108105,37
0553561618,7.195121951219512,41
0553561669,8.714285714285714,14
0553562398,7.818181818181818,11
0553562614,8.235294117647058,34
0553562738,8.714285714285714,28
0553562967,8.523809523809524,21
0553563521,8.0,23
055356451X,7.964285714285714,56
0553564528,7.583333333333333,36
0553565060,6.818181818181818,11
0553565915,7.125,24
0553566032,7.818181818181818,11
0553566040,8.0,20
0553566067,7.230769230769231,13
055356773X,7.565217391304348,23
0553568701,7.7,20
0553568760,7.136363636363637,22
0553568914,6.833333333333333,12
0553569031,7.6923076923076925,26
0553569058,7.434782608695652,23
0553569074,8.105263157894736,19
0553569155,7.25,40
0553569570,7.7272727272727275,11
0553569619,6.454545454545454,11
0553569635,7.75,12
0553569783,7.8,15
0553569791,7.083333333333333,12
055356983X,8.0,15
0553569910,7.761904761904762,42
0553571583,7.25,12
0553571656,8.03225806451613,31
0553571818,7.225806451612903,31
0553571834,8.0,11
0553571885,7.868421052631579,38
0553572040,7.583333333333333,24
0553572202,7.476190476190476,21
0553572210,6.85,20
055357227X,7.0,26
055357230X,7.148148148148148,27
0553572326,7.838709677419355,31
0553572377,7.333333333333333,15
0553572393,7.928571428571429,14
0553572512,7.411764705882353,17
055357258X,7.9375,32
0553572997,7.766666666666667,120
0553573136,8.020833333333334,48
0553573209,6.818181818181818,22
0553573314,9.1875,16
055357339X,8.181818181818182,11
0553573403,8.5,44
0553573616,7.3478260869565215,23
0553573861,8.095238095238095,21
0553573926,8.444444444444445,18
0553573985,8.142857142857142,14
0553574078,7.2727272727272725,11
0553574086,7.823529411764706,17
0553574108,8.083333333333334,12
0553574566,7.882352941176471,17
0553574574,7.619047619047619,63
0553574639,8.461538461538462,26
0553574663,7.612903225806452,31
0553574671,7.633333333333334,30
0553575023,8.833333333333334,12
0553575090,7.9375,16
0553575104,7.3,20
0553575384,8.258064516129032,31
0553575422,8.23076923076923,13
0553575538,7.35,20
0553576089,8.08695652173913,23
0553576143,6.705882352941177,17
0553576623,6.857142857142857,14
0553576798,7.7,30
0553576801,7.27906976744186,43
0553576925,7.105263157894737,19
055357695X,7.590909090909091,22
0553577123,8.625,16
0553577808,8.153846153846153,13
0553578022,7.978260869565218,46
0553578308,7.290322580645161,31
0553578316,7.2,40
0553578359,7.590909090909091,22
0553578529,7.583333333333333,12
0553578685,7.961538461538462,26
0553578693,8.069767441860465,43
0553578960,7.416666666666667,12
0553579606,7.096153846153846,52
0553579754,7.67741935483871,62
0553579908,8.526315789473685,19
0553579983,7.620689655172414,29
0553580035,7.090909090909091,11
0553580078,7.384615384615385,13
0553580191,7.8,40
0553580221,7.753846153846154,65
0553580256,7.25,12
0553580272,7.678571428571429,28
0553580302,7.7894736842105265,19
0553580337,7.090909090909091,11
0553580388,7.611111111111111,18
0553580515,8.0,22
0553580884,6.230769230769231,13
0553580906,6.4,15
0553580930,7.225806451612903,31
055358099X,7.086956521739131,23
0553581023,7.529411764705882,17
0553581554,7.545454545454546,33
055358183X,8.636363636363637,11
0553581929,7.25,12
0553582127,7.5576923076923075,52
0553582135,7.226415094339623,53
0553582143,7.75,36
0553582364,7.444444444444445,27
0553582526,7.32,50
055358264X,7.84,25
0553582658,7.708333333333333,24
0553582747,8.0,72
0553582755,7.6875,96
0553582763,8.0,39
0553582801,7.136363636363637,22
0553582895,7.846153846153846,13
0553582909,7.25,12
0553582917,8.333333333333334,15
0553582925,7.818181818181818,11
0553583077,6.916666666666667,12
0553583441,7.482758620689655,29
0553583468,7.472222222222222,36
0553583573,7.882352941176471,17
0553583611,7.2727272727272725,11
0553583913,6.636363636363637,11
0553583956,7.142857142857143,21
0553583980,7.44,25
0553584049,7.409090909090909,22
0553584375,8.26086956521739,23
0553584383,7.125,24
0553584480,8.166666666666666,18
0553584510,7.918918918918919,37
0553584707,7.315789473684211,19
0553585118,7.166666666666667,18
0553585681,7.5,12
0553586122,7.735294117647059,34
0553587188,7.2727272727272725,11
0553800949,8.333333333333334,15
0553800973,7.55,20
0553801279,7.466666666666667,15
0553801309,8.285714285714286,14
0553801341,8.473684210526315,19
0553801376,7.771428571428571,35
0553801430,7.838709677419355,31
0553801821,7.166666666666667,12
0553801929,7.235294117647059,17
0553802461,7.25,20
0553802488,7.863636363636363,22
0553802496,8.444444444444445,36
0553802526,9.083333333333334,12
0553802976,7.909090909090909,11
0553803077,6.75,12
0553803328,7.363636363636363,11
0553803409,8.23076923076923,13
0553813021,7.695652173913044,23
0571081789,8.068965517241379,29
0571135390,8.142857142857142,14
0571142745,7.7272727272727275,11
0571154913,8.266666666666667,15
0571197639,8.357142857142858,14
0571206484,8.117647058823529,17
0571216420,6.823529411764706,17
0575400951,8.0,22
0590112899,8.818181818181818,22
059030271X,8.233333333333333,30
0590353403,8.983193277310924,119
059035342X,8.936507936507937,315
0590371258,7.863636363636363,22
0590383892,7.909090909090909,11
0590406205,8.090909090909092,11
0590414291,8.23076923076923,13
0590425919,8.083333333333334,12
0590452037,7.166666666666667,12
0590453653,8.272727272727273,11
059045367X,7.769230769230769,13
059045370X,6.0,12
0590457217,8.0,11
0590457225,8.578947368421053,19
0590484753,8.0,15
0590494457,7.083333333333333,12
0590494465,7.454545454545454,11
0590629794,7.2727272727272725,11
0590634275,8.0,19
0590660543,8.371428571428572,35
0590846280,7.416666666666667,12
0590877437,6.545454545454546,11
0590897985,7.909090909090909,11
0590962736,8.066666666666666,15
0595256368,7.846153846153846,13
0609601032,7.2727272727272725,11
060960225X,8.545454545454545,11
0609606727,8.153846153846153,13
0609608444,8.65625,32
0609610597,7.258620689655173,58
0609800140,6.909090909090909,11
0609804138,7.628865979381444,97
0609804618,8.307692307692308,13
060980619X,7.576923076923077,26
0609806505,7.090909090909091,11
0609807900,8.285714285714286,28
060980877X,6.363636363636363,11
0609809431,8.090909090909092,11
0609809547,8.476190476190476,21
0613325419,7.636363636363637,11
0613329740,7.666666666666667,12
0615116426,8.642857142857142,14
0618002219,9.0,39
0618002227,9.093023255813954,43
0618002235,9.72,25
0618002243,9.625,16
0618045996,8.153846153846153,13
061810450X,6.5625,16
0618129022,9.0,38
0618129030,9.066666666666666,15
0618129081,9.333333333333334,12
061815082X,8.23076923076923,13
0618173870,7.714285714285714,14
0618526412,7.923076923076923,13
0670030031,7.923076923076923,13
0670030643,7.7631578947368425,38
0670031046,8.5625,16
0670031062,6.894736842105263,19
0670031208,8.266666666666667,15
0670031909,8.0,26
0670032379,8.5,34
0670032891,8.538461538461538,13
0670272663,8.142857142857142,14
0670691992,8.818181818181818,11
0670805149,8.04,25
0670813028,8.25,24
0670813648,8.653846153846153,26
067081458X,7.777777777777778,18
067081976X,7.733333333333333,15
067082982X,7.105263157894737,19
0670835382,8.307692307692308,26
0670839531,7.878787878787879,33
0670839809,7.6923076923076925,13
0670844527,7.411764705882353,34
0670851086,7.65,20
0670853097,7.636363636363637,11
0670855030,8.586206896551724,29
0670858692,7.533333333333333,30
0670865796,7.34,50
0670868361,8.0,38
0670869902,6.32,25
067087311X,7.3076923076923075,13
0670878847,7.055555555555555,18
0670879045,7.25,12
0670880728,7.622641509433962,53
067088300X,6.95945945945946,74
0670891576,7.894736842105263,19
0670892742,6.285714285714286,14
0670892963,7.285714285714286,63
0670894184,7.214285714285714,42
0670894370,8.181818181818182,11
0670894494,7.928571428571429,14
0670894508,7.2727272727272725,11
0670894605,8.516129032258064,62
0670896764,7.066666666666666,15
067091021X,8.05,20
0670910236,8.545454545454545,11
0671000306,7.631578947368421,19
0671000314,7.533333333333333,15
067100042X,7.758620689655173,29
0671001132,8.5,24
0671001701,7.833333333333333,12
0671001795,8.258928571428571,112
0671002031,7.25,12
0671002481,7.8,20
0671003348,7.166666666666667,12
0671003356,8.0,12
0671003364,7.619047619047619,21
0671003593,7.052631578947368,19
0671003755,7.531400966183575,207
0671003941,7.454545454545454,11
0671004107,7.82089552238806,67
0671004239,7.0,11
0671004530,7.654761904761905,84
0671004549,7.466666666666667,45
0671004565,7.5,48
0671004573,7.586206896551724,58
0671007610,7.0,11
0671007637,5.818181818181818,11
067100767X,7.538461538461538,13
0671007696,6.5,12
0671008978,7.461538461538462,13
0671010085,7.416666666666667,12
0671010123,7.571428571428571,14
0671011367,7.25,56
0671011375,7.875,40
067101417X,6.769230769230769,13
0671014188,7.538461538461538,13
0671014196,7.584615384615384,65
067101420X,6.945945945945946,37
0671014218,8.615384615384615,13
0671014919,6.586206896551724,29
0671015648,7.0,19
0671016652,7.15,20
0671016768,7.869565217391305,23
0671016776,7.6521739130434785,23
0671016784,7.714285714285714,14
0671019546,6.636363636363637,11
0671020293,6.368421052631579,19
0671021001,7.700460829493087,217
0671023187,7.833333333333333,12
0671023209,8.142857142857142,14
0671023616,7.7317073170731705,41
0671024094,7.833333333333333,30
0671024108,6.892857142857143,28
067102423X,7.944444444444445,90
0671024248,7.6,75
0671024256,8.133333333333333,15
0671025333,6.9,30
0671025341,7.6875,16
067102535X,7.851851851851852,27
0671025368,8.75,12
0671026011,7.606060606060606,33
0671026682,7.6,15
0671027123,7.2631578947368425,19
0671027344,8.23076923076923,65
0671027360,8.100371747211897,269
0671027387,7.602150537634409,93
0671027573,7.875,32
0671027581,7.2631578947368425,38
0671027638,7.461538461538462,13
0671027646,8.045454545454545,22
0671027662,7.735294117647059,34
0671028367,7.3125,32
0671028375,7.96078431372549,51
0671028383,7.275862068965517,29
067103264X,7.833333333333333,12
0671032658,8.631578947368421,19
0671032992,7.894736842105263,19
0671034006,7.96875,32
0671034022,7.862068965517241,29
0671034057,7.15,20
067103619X,7.181818181818182,22
0671036505,7.166666666666667,36
0671038184,7.463414634146342,82
0671038443,7.628571428571429,35
0671038567,7.875,24
0671039725,8.304347826086957,23
0671039741,8.23076923076923,26
0671039830,7.214285714285714,14
0671039903,7.5,14
067103992X,7.363636363636363,11
0671040588,7.533333333333333,15
0671041789,8.48936170212766,94
0671042262,8.17741935483871,62
0671042556,8.565217391304348,23
0671042564,7.928571428571429,14
0671042572,7.5,42
0671042858,7.063157894736842,95
0671047329,8.294117647058824,17
0671204971,8.916666666666666,12
0671250671,7.73469387755102,49
0671415085,7.545454545454546,11
0671434225,8.8,15
0671442686,8.818181818181818,11
0671443283,7.3,20
0671452177,8.083333333333334,12
0671461494,8.277777777777779,18
0671477099,8.538461538461538,13
0671496107,7.2727272727272725,11
0671496174,9.272727272727273,11
0671496786,7.75,12
0671501283,7.636363636363637,11
0671507036,8.055555555555555,18
067150987X,8.615384615384615,13
0671510053,7.733333333333333,150
0671510126,8.454545454545455,22
067151699X,8.0,11
0671517643,9.083333333333334,12
0671519816,7.818181818181818,22
0671524313,7.65,20
0671525433,6.588235294117647,17
0671525743,7.870967741935484,31
0671525751,7.421052631578948,19
0671525808,8.066666666666666,15
0671525832,7.666666666666667,15
0671527215,8.576923076923077,26
0671528203,8.055555555555555,18
0671528904,7.55,20
0671532642,8.384615384615385,13
0671534645,8.166666666666666,18
0671534718,7.076923076923077,26
0671534726,6.555555555555555,18
0671534734,6.333333333333333,24
0671534742,6.5,18
0671537458,7.176470588235294,17
067155302X,7.846153846153846,13
0671553046,7.7368421052631575,19
0671567829,8.5,14
0671568175,7.525,40
0671568833,7.15,20
0671568841,7.583333333333333,12
0671601075,8.636363636363637,11
0671617028,8.694915254237289,59
0671623249,8.458333333333334,24
0671642561,7.133333333333334,15
067164257X,7.958333333333333,24
0671644475,7.285714285714286,14
0671656155,7.0,11
0671657860,7.588235294117647,17
0671660632,7.869565217391305,23
0671663984,7.545454545454546,11
0671670646,7.545454545454546,11
0671670689,7.533333333333333,30
0671673645,6.333333333333333,12
0671673653,6.916666666666667,12
0671673661,7.666666666666667,12
0671673688,7.068965517241379,29
067168390X,9.205882352941176,34
0671683993,7.606060606060606,33
0671684027,7.090909090909091,11
0671689231,7.636363636363637,11
067168972X,7.25,12
0671689746,7.5,16
0671690094,9.166666666666666,12
067169071X,7.590909090909091,22
0671693816,6.696428571428571,56
0671694049,7.666666666666667,12
067169507X,7.90625,32
0671695126,7.608695652173913,23
0671695142,7.368421052631579,19
0671695169,7.173913043478261,23
0671695304,7.5,20
0671695886,8.272727272727273,11
0671701231,7.590909090909091,22
0671702505,7.894736842105263,19
0671702513,7.444444444444445,18
0671704184,7.833333333333333,12
0671705091,8.791666666666666,24
0671708635,7.0,52
0671720147,8.615384615384615,13
0671721291,8.588235294117647,17
067172262X,8.708333333333334,24
0671722751,8.0,15
0671722859,8.473684210526315,19
0671723650,7.461538461538462,13
0671726889,7.666666666666667,21
0671727583,6.633333333333334,30
0671727796,8.492753623188406,69
0671728571,7.454545454545454,11
0671729411,8.08108108108108,37
0671729446,8.23076923076923,13
0671729454,8.923076923076923,13
0671729462,7.55,20
0671729470,7.785714285714286,14
0671729489,8.0,12
0671729497,7.916666666666667,12
0671732277,5.666666666666667,12
0671733893,8.0,15
0671737600,7.076923076923077,13
0671737619,7.733333333333333,15
0671737627,7.285714285714286,14
0671737635,8.083333333333334,12
0671737791,7.6,15
0671737821,8.583333333333334,12
067173783X,7.583333333333333,12
0671739441,7.416666666666667,12
0671739735,8.833333333333334,12
0671739743,8.333333333333334,12
0671741039,9.375,16
0671741187,7.5,26
0671741195,7.814814814814815,27
0671741209,7.1875,16
0671741926,8.615384615384615,13
0671742493,8.090909090909092,11
0671742515,8.037037037037036,27
0671742558,8.083333333333334,12
0671742760,7.615384615384615,13
0671743058,8.266666666666667,30
0671744208,8.266666666666667,15
0671744216,8.096774193548388,31
0671744623,8.363636363636363,11
0671746065,8.75,12
0671746723,7.6,15
0671749412,7.0,14
0671749609,7.916666666666667,12
0671755064,6.7407407407407405,27
0671756443,8.0,11
0671758896,7.388888888888889,54
0671759329,7.833333333333333,12
0671759345,7.586206896551724,29
0671759361,8.066666666666666,15
0671769200,8.272727272727273,11
0671774670,6.9411764705882355,17
0671776096,9.0,12
0671776126,7.7272727272727275,11
0671776134,8.148936170212766,47
0671776800,7.611111111111111,18
0671776975,8.590909090909092,22
0671786601,6.833333333333333,12
0671787454,8.416666666666666,12
0671789422,8.178571428571429,28
0671793489,8.140350877192983,57
0671793535,7.411764705882353,17
0671793551,6.357142857142857,14
067179356X,7.6923076923076925,13
0671793888,7.428571428571429,14
0671795538,7.947368421052632,19
0671795554,6.882352941176471,17
0671797050,8.055555555555555,18
0671798782,7.181818181818182,11
0671822209,8.55,20
0671851802,7.538461538461538,13
0671864173,7.05,20
0671867083,7.888888888888889,18
0671867091,7.916666666666667,36
0671867113,7.745098039215686,51
0671867156,8.127272727272727,55
0671867164,6.5,14
0671867172,7.224489795918367,49
0671867296,7.636363636363637,11
0671867318,7.0,11
0671868691,7.620689655172414,29
0671868713,8.05,20
0671870114,8.176470588235293,17
067187098X,8.0,19
0671870998,7.545454545454546,11
0671871005,8.333333333333334,18
0671872001,7.384615384615385,13
0671873199,6.5625,16
0671873202,6.9411764705882355,17
0671873210,7.928571428571429,14
0671874349,7.466666666666667,15
0671876821,7.7272727272727275,11
0671880187,7.886363636363637,44
0671880314,8.305555555555555,36
0671880608,7.411764705882353,17
0671886665,7.689655172413793,29
0671888587,7.555555555555555,36
067189109X,6.125,16
0671891510,7.666666666666667,15
0671894455,7.42,50
0676970087,7.416666666666667,12
067697175X,8.72972972972973,37
0676971946,7.75,12
0676972152,7.2727272727272725,11
0676972411,7.583333333333333,12
0676972829,8.083333333333334,12
0676973094,7.222222222222222,18
0676973612,7.25,12
0676973655,6.2272727272727275,22
0676973779,8.266666666666667,15
0676974805,8.214285714285714,14
0679309411,8.0,11
0679310711,7.384615384615385,13
0679401032,7.571428571428571,14
0679405283,6.92,25
0679410325,8.5,18
0679412956,7.538461538461538,26
0679417796,7.571428571428571,14
0679419454,7.818181818181818,22
0679419462,7.34375,32
0679425241,7.5,14
067942525X,7.166666666666667,18
0679425268,7.142857142857143,14
067942573X,7.947368421052632,19
0679426140,7.857142857142857,21
0679426159,8.137931034482758,29
0679428895,8.0,13
0679429220,7.794392523364486,107
0679430946,8.666666666666666,21
0679432469,7.916666666666667,12
0679432477,7.7,40
0679433015,7.315789473684211,19
0679433023,6.277777777777778,18
0679433740,5.578947368421052,19
0679434046,6.611111111111111,18
0679435212,7.3076923076923075,13
0679435328,7.611111111111111,18
0679436448,7.25,12
067943853X,8.090909090909092,11
0679439382,6.419354838709677,31
0679441018,7.064516129032258,31
0679441557,7.142857142857143,14
0679442405,8.380952380952381,21
0679442588,8.384615384615385,13
0679442790,7.2272727272727275,44
0679444815,7.864406779661017,59
0679445315,6.333333333333333,15
0679446486,7.543478260869565,46
0679447156,7.8,15
0679448594,6.3478260869565215,23
067944999X,7.583333333333333,12
0679450408,7.5,20
0679450432,7.833333333333333,12
0679450548,7.181818181818182,11
0679454446,8.0,20
0679454454,7.75,24
0679454470,7.142857142857143,21
0679454489,7.086956521739131,23
0679454497,7.777777777777778,18
0679455116,7.0,12
0679457313,7.592592592592593,27
0679457526,8.372093023255815,43
067945960X,6.9375,16
0679459618,7.571428571428571,28
0679459626,7.5,32
0679463070,8.083333333333334,12
0679463321,5.066666666666666,15
0679720200,8.024390243902438,41
0679720219,6.846153846153846,13
0679721037,8.692307692307692,26
0679721886,8.0,23
0679722645,7.533333333333333,15
0679723110,7.896551724137931,29
0679723161,8.36,50
0679724222,6.363636363636363,11
0679724362,7.380952380952381,21
0679725768,8.384615384615385,13
0679728899,8.461538461538462,13
0679731148,8.0,67
0679731377,8.6,15
0679731725,7.783783783783784,37
0679732241,7.066666666666666,15
067973225X,7.214285714285714,14
0679732411,8.333333333333334,30
0679732764,8.23076923076923,26
0679734775,7.419354838709677,62
0679735666,8.380952380952381,21
0679735771,6.9818181818181815,55
0679735909,7.659574468085107,47
0679736042,7.380952380952381,21
0679736379,7.6875,16
0679736395,8.166666666666666,12
0679737383,6.818181818181818,11
067973743X,8.909090909090908,11
0679740678,6.833333333333333,12
0679741666,7.916666666666667,12
